1448685127681314818,1448685127681314818,2021-10-14 12:20:24 EDT,2021-10-14,12:20:24,-0400,1323730225067339784,whitehouse,The White House,,"In just 8 months, the economy has created almost 5M jobs — 10 times the monthly average we inherited from the previous president. That's because @POTUS has focused on the two big challenges facing our country: getting Americans vaccinated and back to work.",en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]",[],[],502,1171,5439,[],[],https://twitter.com/WhiteHouse/status/1448685127681314818,False,,0,,,,,,,,[],,,,
1448668230311202818,1448668230311202818,2021-10-14 11:13:15 EDT,2021-10-14,11:13:15,-0400,1323730225067339784,whitehouse,The White House,,"In celebration of Hispanic Heritage Month, Flor de Toloache visited and performed live at the White House.  Watch the full performance on YouTube:  https://t.co/TSfVpm2kHE  https://t.co/XRiWnkAOeG",en,[],['https://youtu.be/4976R7TDaX4'],[],116,392,1862,[],[],https://twitter.com/WhiteHouse/status/1448668230311202818,False,,1,https://pbs.twimg.com/media/FBq0E29XEAAp4Nb.jpg,,,,,,,[],,,,
1448471788783116289,1448471788783116289,2021-10-13 22:12:40 EDT,2021-10-13,22:12:40,-0400,1323730225067339784,whitehouse,The White House,,"Today, President Biden met with senior officials and stakeholders to discuss the collective effort to address challenges at ports across the globe and strengthen the resilience of our supply chains.  https://t.co/EJ1Hl70n7D",en,[],[],['https://pbs.twimg.com/media/FBoBajOWUAAXpto.jpg'],562,729,4536,[],[],https://twitter.com/WhiteHouse/status/1448471788783116289,False,,1,https://pbs.twimg.com/media/FBoBajOWUAAXpto.jpg,,,,,,,[],,,,
1448388838049648642,1448388826410491911,2021-10-13 16:43:03 EDT,2021-10-13,16:43:03,-0400,1323730225067339784,whitehouse,The White House,,"Together, the President's Bipartisan Infrastructure Deal and Build Back Better Agenda will set America on track to be a global leader in industry, education, climate resilience, clean energy, and more. With these investments, we can compete for and win the 21st century.",en,[],[],[],208,273,1397,[],[],https://twitter.com/WhiteHouse/status/1448388838049648642,False,,0,,,,,,,,[],,,,
1448388836573208585,1448388826410491911,2021-10-13 16:43:03 EDT,2021-10-13,16:43:03,-0400,1323730225067339784,whitehouse,The White House,,"The Build Back Better Agenda will help prepare the next generation of Americans to succeed. The plan will: -Cut child poverty rates by extending the Rescue Plan's Child Tax Credit expansion  -Make higher education more affordable -Increase the maximum Pell grant by $1,500",en,[],[],[],55,282,1394,[],[],https://twitter.com/WhiteHouse/status/1448388836573208585,False,,0,,,,,,,,[],,,,
1448388835415674881,1448388826410491911,2021-10-13 16:43:02 EDT,2021-10-13,16:43:02,-0400,1323730225067339784,whitehouse,The White House,,The Build Back Better Agenda will:  -Lower child care costs -Make universal preschool a reality -Establish a national comprehensive paid family and medical leave program And more.    Americans will no longer be forced to choose between a job or caring for a loved one.,en,[],[],[],25,192,716,[],[],https://twitter.com/WhiteHouse/status/1448388835415674881,False,,0,,,,,,,,[],,,,
1448388834060812289,1448388826410491911,2021-10-13 16:43:02 EDT,2021-10-13,16:43:02,-0400,1323730225067339784,whitehouse,The White House,,"Currently, the US is losing more than $500 billion in additional economic activity per year, because American women between the ages of 25 and 54 do not participate in the labor force at the same rate as they do in Canada, Germany, or other leading economies.",en,[],[],[],33,221,734,[],[],https://twitter.com/WhiteHouse/status/1448388834060812289,False,,0,,,,,,,,[],,,,
1448388832508981253,1448388826410491911,2021-10-13 16:43:02 EDT,2021-10-13,16:43:02,-0400,1323730225067339784,whitehouse,The White House,,"In 2020, the World Economic Forum ranked the US 28th in “energy transition readiness.” The Infrastructure Deal and Build Back Better Agenda will put us back in a position to lead by making the largest investments in clean energy transmission and climate resilience in US history.",en,[],[],[],17,122,525,[],[],https://twitter.com/WhiteHouse/status/1448388832508981253,False,,0,,,,,,,,[],,,,
1448388831363878912,1448388826410491911,2021-10-13 16:43:01 EDT,2021-10-13,16:43:01,-0400,1323730225067339784,whitehouse,The White House,,"China currently leads the US in steel manufacturing – they produce more steel in a month than we do in a year — and they're investing 3 times as much on infrastructure.  The Infrastructure Deal will revitalize US manufacturing and invest in our roads, bridges, and rail systems.",en,[],[],[],14,142,570,[],[],https://twitter.com/WhiteHouse/status/1448388831363878912,False,,0,,,,,,,,[],,,,
1448388830143336459,1448388826410491911,2021-10-13 16:43:01 EDT,2021-10-13,16:43:01,-0400,1323730225067339784,whitehouse,The White House,,The auto industry's future is electric. China has produced 2 times more electric vehicles (EVs) than we have. @POTUS's infrastructure bill and Build Back Better Agenda will close the gap by establishing the first national network of EV chargers and EV tax credits for consumers.,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]",[],[],20,131,553,[],[],https://twitter.com/WhiteHouse/status/1448388830143336459,False,,0,,,,,,,,[],,,,
1448388828495073294,1448388826410491911,2021-10-13 16:43:01 EDT,2021-10-13,16:43:01,-0400,1323730225067339784,whitehouse,The White House,,"For years, the US has fallen behind other major economies in some of the most critical areas of competition. By investing in our physical infrastructure and our people, the Bipartisan Infrastructure Deal and Build Back Better Agenda will set us back on track to lead the world.",en,[],[],[],18,124,570,[],[],https://twitter.com/WhiteHouse/status/1448388828495073294,False,,0,,,,,,,,[],,,,
1448388826410491911,1448388826410491911,2021-10-13 16:43:00 EDT,2021-10-13,16:43:00,-0400,1323730225067339784,whitehouse,The White House,,"Today, we're taking a #WhiteHouseDeepDive into how President Biden's Bipartisan Infrastructure Deal and Build Back Better Agenda will position the United States to outpace our global competitors and win the 21st century. THREAD:",en,[],[],[],168,844,3871,['whitehousedeepdive'],[],https://twitter.com/WhiteHouse/status/1448388826410491911,False,,0,,,,,,,,[],,,,
1448362169708552199,1448362169708552199,2021-10-13 14:57:05 EDT,2021-10-13,14:57:05,-0400,1323730225067339784,whitehouse,The White House,,Happening Now: President Biden delivers remarks on efforts to address global transportation supply chain bottlenecks.  https://t.co/AZqrlh0VKF,en,[],['https://twitter.com/i/broadcasts/1zqKVBmMpBAKB'],[],145,266,1414,[],[],https://twitter.com/WhiteHouse/status/1448362169708552199,False,,0,,,,,,,,[],,,,
1448341222901391371,1448341222901391371,2021-10-13 13:33:51 EDT,2021-10-13,13:33:51,-0400,1323730225067339784,whitehouse,The White House,,Tune in for a briefing with Press Secretary Jen Psaki.  https://t.co/Q7SXmRzf8C,en,[],['https://twitter.com/i/broadcasts/1MnGnkRgAkMJO'],[],168,243,1208,[],[],https://twitter.com/WhiteHouse/status/1448341222901391371,False,,0,,,,,,,,[],,,,
1448292317270618113,1448292317270618113,2021-10-13 10:19:31 EDT,2021-10-13,10:19:31,-0400,1323730225067339784,whitehouse,The White House,,"Today, the Biden-Harris Administration is convening business leaders, port leaders, and union leaders to discuss challenges at ports across the US and announce commitments to move more goods faster, and strengthen the resiliency of our supply chains.    https://t.co/U8HIoURqfh",en,[],['https://www.whitehouse.gov/briefing-room/statements-releases/2021/10/13/fact-sheet-biden-administration-efforts-to-address-bottlenecks-at-ports-of-los-angeles-and-long-beach-moving-goods-from-ship-to-shelf/'],[],216,421,1965,[],[],https://twitter.com/WhiteHouse/status/1448292317270618113,False,,0,,,,,,,,[],,,,
1448278884517089285,1448278884517089285,2021-10-13 09:26:08 EDT,2021-10-13,09:26:08,-0400,1323730225067339784,whitehouse,The White House,,"Millions of Americans are caring for multiple generations of family members with little or no formal support.   The President's Build Back Better Agenda will lessen the burden on these families by cutting taxes and lowering the cost of child care, health care, and housing.",en,[],[],[],355,1056,5441,[],[],https://twitter.com/WhiteHouse/status/1448278884517089285,False,,0,,,,,,,,[],,,,
1448061039573098496,1448061039573098496,2021-10-12 19:00:30 EDT,2021-10-12,19:00:30,-0400,1323730225067339784,whitehouse,The White House,,"Vaccination Update: In the last 3 days, over 1.76 million vaccine doses were reported administered.   If you haven't already, find a shot near you:  https://t.co/S2DQV6MlBv",en,[],['http://vaccines.gov'],[],233,512,2654,[],[],https://twitter.com/WhiteHouse/status/1448061039573098496,False,,0,,,,,,,,[],,,,
1448030968825188354,1448030968825188354,2021-10-12 17:01:00 EDT,2021-10-12,17:01:00,-0400,1323730225067339784,whitehouse,The White House,,America has fallen behind our global competitors on infrastructure. The Bipartisan Infrastructure Deal is a once-in-a-generation investment that will help close the gap — and position the US to compete for and win the 21st century.  https://t.co/3wVWsVXWnX,en,[],[],['https://pbs.twimg.com/media/FBhwfL0WYAIwwAv.jpg'],404,1008,3633,[],[],https://twitter.com/WhiteHouse/status/1448030968825188354,False,,1,https://pbs.twimg.com/media/FBhwfL0WYAIwwAv.jpg,,,,,,,[],,,,
1448022585535512583,1448022585535512583,2021-10-12 16:27:42 EDT,2021-10-12,16:27:42,-0400,1323730225067339784,whitehouse,The White House,,"To promote prosperity and advance equity for all Americans, our administration has delivered historic support for HBCUs, including but not limited to $4B in relief funding from the American Rescue Plan, and investments from the Build Back Better Agenda.   https://t.co/9KXqlAWfXX",en,[],['https://www.whitehouse.gov/briefing-room/statements-releases/2021/10/09/fact-sheet-the-biden-harris-administrations-historic-investments-and-support-for-historically-black-colleges-and-universities/'],[],135,384,1706,[],[],https://twitter.com/WhiteHouse/status/1448022585535512583,False,,0,,,,,,,,[],,,,
1447987220137357316,1447987220137357316,2021-10-12 14:07:10 EDT,2021-10-12,14:07:10,-0400,1323730225067339784,whitehouse,The White House,,Tune in for a briefing with Press Secretary Jen Psaki.  https://t.co/X6wP6kZKIl,en,[],['https://twitter.com/i/broadcasts/1BdGYwlPELQxX'],[],190,241,1349,[],[],https://twitter.com/WhiteHouse/status/1447987220137357316,False,,0,,,,,,,,[],,,,
1447970320653164554,1447970320653164554,2021-10-12 13:00:01 EDT,2021-10-12,13:00:01,-0400,1323730225067339784,whitehouse,The White House,,President Biden’s Build Back Better Agenda will help us lead our global competitors by investing in our physical infrastructure and our people.,en,[],[],[],477,910,5774,[],[],https://twitter.com/WhiteHouse/status/1447970320653164554,False,,0,,,,,,,,[],,,,
1447957694351089664,1447957694351089664,2021-10-12 12:09:50 EDT,2021-10-12,12:09:50,-0400,1323730225067339784,whitehouse,The White House,,"Yesterday, President Biden signed an Executive Order that will help advance educational equity, excellence, and economic opportunity for Native American students -- no matter where they live.  Read more:  https://t.co/Tn2aDZR8Hz",en,[],['https://www.whitehouse.gov/briefing-room/presidential-actions/2021/10/11/executive-order-on-the-white-house-initiative-on-advancing-educational-equity-excellence-and-economic-opportunity-for-native-americans-and-strengthening-tribal-colleges-and-universities/'],[],162,427,2447,[],[],https://twitter.com/WhiteHouse/status/1447957694351089664,False,,0,,,,,,,,[],,,,
1447915411547230213,1447915411547230213,2021-10-12 09:21:49 EDT,2021-10-12,09:21:49,-0400,1323730225067339784,whitehouse,The White House,,"When President Biden thinks about climate change, he thinks about jobs. His Build Back Better Agenda will position the US to tackle the climate crisis and advance environmental justice by supporting millions of good-paying, union jobs.",en,[],[],[],942,1694,9599,[],[],https://twitter.com/WhiteHouse/status/1447915411547230213,False,,0,,,,,,,,[],,,,
1447564835332427778,1447564835332427778,2021-10-11 10:08:45 EDT,2021-10-11,10:08:45,-0400,1323730225067339784,whitehouse,The White House,,"President Biden’s Build Back Better Agenda and Bipartisan Infrastructure Deal will help us meet the moment on climate change and become a global leader in fast-growing clean energy industries, like solar and wind power.",en,[],[],[],646,1455,8276,[],[],https://twitter.com/WhiteHouse/status/1447564835332427778,False,,0,,,,,,,,[],,,,
1447297693672517633,1447297693672517633,2021-10-10 16:27:14 EDT,2021-10-10,16:27:14,-0400,1323730225067339784,whitehouse,The White House,,"Secretary of the Interior, Deb Haaland, remarks on the powerful impact of President Biden’s proclamation to restore protection to Bears Ears National Monument.  https://t.co/a1rdLK5JYq",en,[],[],[],258,1258,6675,[],[],https://twitter.com/WhiteHouse/status/1447297693672517633,False,,1,https://pbs.twimg.com/media/FBXVlAPWYAc-Nun.jpg,,,,,,,[],,,,
1447276998737514506,1447276998737514506,2021-10-10 15:05:00 EDT,2021-10-10,15:05:00,-0400,1323730225067339784,whitehouse,The White House,,"Before @POTUS took office, jobs were down and unemployment was skyrocketing. At only 8 months into his presidency:  -The economy has created 5M jobs -Unemployment claims are down 60% -Long term unemployment has had the largest three-month decline since 1948",en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]",[],[],826,2890,12092,[],[],https://twitter.com/WhiteHouse/status/1447276998737514506,False,,0,,,,,,,,[],,,,
1447202306215272453,1447202306215272453,2021-10-10 10:08:12 EDT,2021-10-10,10:08:12,-0400,1323730225067339784,whitehouse,The White House,,"The US used to lead the world in access to universal education. Now, the Organization for Economic Cooperation and Development ranks America 35 out of 37 major economies when it comes to investing in early childhood education.   The Build Back Better Agenda will close that gap.",en,[],[],[],631,2162,9035,[],[],https://twitter.com/WhiteHouse/status/1447202306215272453,False,,0,,,,,,,,[],,,,
1446906847546515457,1446906847546515457,2021-10-09 14:34:09 EDT,2021-10-09,14:34:09,-0400,1323730225067339784,whitehouse,The White House,,"This week President Biden visited a union training facility in Howell, MI, toured a Clayco construction site in Elk Grove Village, IL, and delivered remarks on our economic progress. The President also hosted bipartisan members of Congress.  https://t.co/JYCOeRfKDs",en,[],[],"['https://pbs.twimg.com/media/FBRyFJ1XoAcNuae.jpg', 'https://pbs.twimg.com/media/FBRyFs3XoAEP0Cs.jpg', 'https://pbs.twimg.com/media/FBRyGGmXMAQ5oyf.jpg', 'https://pbs.twimg.com/media/FBRyG2JWQAoXxt3.jpg']",286,523,3107,[],[],https://twitter.com/WhiteHouse/status/1446906847546515457,False,,1,https://pbs.twimg.com/media/FBRyFJ1XoAcNuae.jpg,,,,,,,[],,,,
1446884161738919944,1446884161738919944,2021-10-09 13:04:00 EDT,2021-10-09,13:04:00,-0400,1323730225067339784,whitehouse,The White House,,The Build Back Better Agenda will rebuild the economy to work for middle class Americans.  It won’t cost anyone making less $400K a year a single penny – it’s fully covered by ensuring the ultra-wealthy and large corporations pay their fair share.,en,[],[],[],566,1432,6912,[],[],https://twitter.com/WhiteHouse/status/1446884161738919944,False,,0,,,,,,,,[],,,,
1446863775437570054,1446860505784672265,2021-10-09 11:43:00 EDT,2021-10-09,11:43:00,-0400,1323730225067339784,whitehouse,The White House,,"The Bipartisan Infrastructure Deal will invest in upgrading our physical infrastructure — roads, bridges, high-speed rail — and revitalize US manufacturing in industries like auto and steel. The plan will set the US back on track to lead our competitors and win the 21st century.",en,[],[],[],76,332,1800,[],[],https://twitter.com/WhiteHouse/status/1446863775437570054,False,,0,,,,,,,,[],,,,
1446863276030185473,1446860505784672265,2021-10-09 11:41:01 EDT,2021-10-09,11:41:01,-0400,1323730225067339784,whitehouse,The White House,,"The US has fallen behind its global competitors in areas like physical infrastructure and manufacturing. China produces more steel in a month than the US produces in a year, and spends 3 times what we do on infrastructure.",en,[],[],[],90,355,1919,[],[],https://twitter.com/WhiteHouse/status/1446863276030185473,False,,0,,,,,,,,[],,,,
1446862772193615872,1446860505784672265,2021-10-09 11:39:00 EDT,2021-10-09,11:39:00,-0400,1323730225067339784,whitehouse,The White House,,"The Build Back Better Agenda will make universal preschool a reality, lower child care costs, and establish a national comprehensive paid family and medical leave program. Americans will no longer be forced to make an impossible choice between a job and caring for a loved one.",en,[],[],[],26,208,1052,[],[],https://twitter.com/WhiteHouse/status/1446862772193615872,False,,0,,,,,,,,[],,,,
1446862520497627136,1446860505784672265,2021-10-09 11:38:00 EDT,2021-10-09,11:38:00,-0400,1323730225067339784,whitehouse,The White House,,"If US women between the ages of 25 and 54 participated in the labor force at the same rate as they do in Canada or Germany, there would be 5 million additional women in the labor force -- translating into more than $500 billion additional economic activity per year.",en,[],[],[],36,202,843,[],[],https://twitter.com/WhiteHouse/status/1446862520497627136,False,,0,,,,,,,,[],,,,
1446861765099335683,1446860505784672265,2021-10-09 11:35:00 EDT,2021-10-09,11:35:00,-0400,1323730225067339784,whitehouse,The White House,,"In a 2020 evaluation of “energy transition readiness,” the World Economic Forum ranked America behind Australia, Germany, Japan, and others.  The Bipartisan Infrastructure Deal will make the largest investments in clean energy transmission and climate resilience in US history.",en,[],[],[],26,156,784,[],[],https://twitter.com/WhiteHouse/status/1446861765099335683,False,,0,,,,,,,,[],,,,
1446861261413699593,1446860505784672265,2021-10-09 11:33:00 EDT,2021-10-09,11:33:00,-0400,1323730225067339784,whitehouse,The White House,,China has manufactured more than twice the number of electric vehicles (EVs) as the US. President Biden’s infrastructure deal and Build Back Better Agenda will close the gap by establishing a national network of EV chargers and providing tax credits for consumers buying EVs.,en,[],[],[],50,234,1004,[],[],https://twitter.com/WhiteHouse/status/1446861261413699593,False,,0,,,,,,,,[],,,,
1446860505784672265,1446860505784672265,2021-10-09 11:30:00 EDT,2021-10-09,11:30:00,-0400,1323730225067339784,whitehouse,The White House,,"For years, the US has fallen behind other major economies in some of the most critical areas to our economic competitiveness. Together, the Build Back Better Agenda and Bipartisan Infrastructure Deal will position the US to win the race for the 21st century.  THREAD:",en,[],[],[],256,1160,5616,[],[],https://twitter.com/WhiteHouse/status/1446860505784672265,False,,0,,,,,,,,[],,,,
1446836140322050062,1446836140322050062,2021-10-09 09:53:11 EDT,2021-10-09,09:53:11,-0400,1323730225067339784,whitehouse,The White House,,National Hispanic Heritage Month is an important reminder of how much strength we draw from our immigrant roots and an opportunity to honor the vast contributions of the Latino community to our nation.   Hispanic heritage is American heritage.  https://t.co/ejvbXrOLz2,en,[],[],[],112,367,1764,[],[],https://twitter.com/WhiteHouse/status/1446836140322050062,False,,1,https://pbs.twimg.com/media/FBQxzGTWYAAp9rj.jpg,,,,,,,[],,,,
1446573717392343046,1446573717392343046,2021-10-08 16:30:24 EDT,2021-10-08,16:30:24,-0400,1323730225067339784,whitehouse,The White House,,"Since 2000, half of U.S. steel companies have closed. China now produces more steel in a month than America does in a year.  The Bipartisan Infrastructure Deal and Build Back Better Agenda will boost U.S. production and create jobs in industries like manufacturing.",en,[],[],[],295,1183,5157,[],[],https://twitter.com/WhiteHouse/status/1446573717392343046,False,,0,,,,,,,,[],,,,
1446563202247139328,1446563202247139328,2021-10-08 15:48:37 EDT,2021-10-08,15:48:37,-0400,1323730225067339784,whitehouse,The White House,,"Today, President Biden signed proclamations to protect three of our most treasured national monuments: Bears Ears National Monument, Grand Staircase-Escalante National Monument, and Northeast Canyons and Seamounts Marine National Monument.  https://t.co/4fjNwTRy8y",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FBM5i7QXsAMr51l.jpg'],458,2291,13340,[],[],https://twitter.com/WhiteHouse/status/1446563202247139328,False,,1,https://pbs.twimg.com/tweet_video_thumb/FBM5i7QXsAMr51l.jpg,,,,,,,[],,,,
1446545943483109380,1446545943483109380,2021-10-08 14:40:03 EDT,2021-10-08,14:40:03,-0400,1323730225067339784,whitehouse,The White House,,Tune in for a briefing with Press Secretary Jen Psaki.  https://t.co/Iau3kj5Mjd,en,[],['https://twitter.com/i/broadcasts/1MYxNnreePnxw'],[],153,242,1189,[],[],https://twitter.com/WhiteHouse/status/1446545943483109380,False,,0,,,,,,,,[],,,,
1446534566383079429,1446534566383079429,2021-10-08 13:54:50 EDT,2021-10-08,13:54:50,-0400,1323730225067339784,whitehouse,The White House,,Happening Now: President Biden delivers remarks on restoring protections for national monuments.  https://t.co/zfEucmLJ9U,en,[],['https://twitter.com/i/broadcasts/1djxXPgmjBzxZ'],[],103,286,1373,[],[],https://twitter.com/WhiteHouse/status/1446534566383079429,False,,0,,,,,,,,[],,,,
1446534163709014029,1446534163709014029,2021-10-08 13:53:14 EDT,2021-10-08,13:53:14,-0400,1323730225067339784,whitehouse,The White House,,"In the last three months, the number of long term unemployed has decreased by 1.3 million — the largest three-month decline since 1948. That's a big deal.",en,[],[],[],452,1547,7818,[],[],https://twitter.com/WhiteHouse/status/1446534163709014029,False,,0,,,,,,,,[],,,,
1446524068082196498,1446524068082196498,2021-10-08 13:13:07 EDT,2021-10-08,13:13:07,-0400,1323730225067339784,whitehouse,The White House,,"Before the American Rescue Plan passed, the Congressional Budget Office predicted we wouldn't reach a 4.8% unemployment rate until 2023. Today, we hit 4.8%.   Since @POTUS took office, the economy has created nearly 5M jobs and unemployment claims are down 60%.",en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}]",[],[],536,2580,11055,[],[],https://twitter.com/WhiteHouse/status/1446524068082196498,False,,0,,,,,,,,[],,,,
1446518659053232141,1446518659053232141,2021-10-08 12:51:37 EDT,2021-10-08,12:51:37,-0400,1323730225067339784,whitehouse,The White House,,Live Now: President Biden delivers remarks on the September jobs report.  https://t.co/BOe8TvJ5Fj,en,[],['https://twitter.com/i/broadcasts/1mnGedLDlNNKX'],[],191,219,992,[],[],https://twitter.com/WhiteHouse/status/1446518659053232141,False,,0,,,,,,,,[],,,,
1446199541397655560,1446199541397655560,2021-10-07 15:43:34 EDT,2021-10-07,15:43:34,-0400,1323730225067339784,whitehouse,The White House,,Happening Now: President Biden delivers remarks on the importance of COVID-19 vaccination requirements.   https://t.co/IZuH39HsSF,en,[],['https://twitter.com/i/broadcasts/1YpKkZOrzpPxj'],[],241,328,1598,[],[],https://twitter.com/WhiteHouse/status/1446199541397655560,False,,0,,,,,,,,[],,,,
1446167571548475399,1446167571548475399,2021-10-07 13:36:32 EDT,2021-10-07,13:36:32,-0400,1323730225067339784,whitehouse,The White House,,President Biden is on his way to Elk Grove Village today to visit a Clayco construction site and talk about the importance of COVID-19 vaccine requirements.  https://t.co/Vr5YkrItL0,en,[],[],['https://pbs.twimg.com/media/FBHRvPsXEAkk__v.jpg'],230,384,2767,[],[],https://twitter.com/WhiteHouse/status/1446167571548475399,False,,1,https://pbs.twimg.com/media/FBHRvPsXEAkk__v.jpg,,,,,,,[],,,,
1446144544941166593,1446144544941166593,2021-10-07 12:05:02 EDT,2021-10-07,12:05:02,-0400,1323730225067339784,whitehouse,The White House,,"Vaccination requirements work. They drive up vaccination rates, which makes our communities and schools safer, along with strengthening our economic recovery. Vaccine requirements are widely supported, proven successful, and quickly becoming the standard across the country.  https://t.co/qo1swxjbYg",en,[],[],['https://pbs.twimg.com/media/FBG8zB6XIAMJzTY.jpg'],1703,2537,11456,[],[],https://twitter.com/WhiteHouse/status/1446144544941166593,False,,1,https://pbs.twimg.com/media/FBG8zB6XIAMJzTY.jpg,,,,,,,[],,,,
1446130175570235393,1446130161867440128,2021-10-07 11:07:56 EDT,2021-10-07,11:07:56,-0400,1323730225067339784,whitehouse,The White House,,Read the full report on vaccination requirements here:  https://t.co/Xy4YURa8Hr,en,[],['http://whitehouse.gov/VaccinationRequirementsReport'],[],52,179,960,[],[],https://twitter.com/WhiteHouse/status/1446130175570235393,False,,0,,,,,,,,[],,,,
1446130174005702661,1446130161867440128,2021-10-07 11:07:55 EDT,2021-10-07,11:07:55,-0400,1323730225067339784,whitehouse,The White House,,"The Business Roundtable—which represents more than 200 businesses that employ a total of 20 million workers— as well as some of the largest labor unions in the country, including the @NEAToday and @AFTunion, all support the President’s plan to increase vaccinations.",en,"[{'screen_name': 'neatoday', 'name': 'nea', 'id': '22789766'}, {'screen_name': 'aftunion', 'name': 'aft', 'id': '45573874'}]",[],[],53,209,1233,[],[],https://twitter.com/WhiteHouse/status/1446130174005702661,False,,0,,,,,,,,[],,,,
1446130171526799371,1446130161867440128,2021-10-07 11:07:55 EDT,2021-10-07,11:07:55,-0400,1323730225067339784,whitehouse,The White House,,"Thanks to these benefits, vaccination requirements are becoming the standard – and have broad public support.   More than 3,500 organizations have already stepped up to require vaccinations, and thousands more will require vaccinations in the weeks ahead.",en,[],[],[],17,122,743,[],[],https://twitter.com/WhiteHouse/status/1446130171526799371,False,,0,,,,,,,,[],,,,
1446130169773764608,1446130161867440128,2021-10-07 11:07:54 EDT,2021-10-07,11:07:54,-0400,1323730225067339784,whitehouse,The White House,,Higher vaccination rates lead to lower COVID-19 rates and a stronger economy.    Small business employee hours grew faster and stayed higher during the rise of the Delta variant in the states that have higher working-age vaccination rates.,en,[],[],[],15,131,672,[],[],https://twitter.com/WhiteHouse/status/1446130169773764608,False,,0,,,,,,,,[],,,,
1446130168297242629,1446130161867440128,2021-10-07 11:07:54 EDT,2021-10-07,11:07:54,-0400,1323730225067339784,whitehouse,The White House,,Increasing vaccination rates are good for the economy.   Goldman Sachs found that “an increase in vaccination and almost full vaccination at workplaces should encourage many of the 5 million workers that have left the labor force since the start of the pandemic to return.”,en,[],[],[],8,106,609,[],[],https://twitter.com/WhiteHouse/status/1446130168297242629,False,,0,,,,,,,,[],,,,
1446130166846029825,1446130161867440128,2021-10-07 11:07:54 EDT,2021-10-07,11:07:54,-0400,1323730225067339784,whitehouse,The White House,,"In late July, when the President announced the first vaccination requirement for the federal government, 95 million eligible Americans were unvaccinated. Today, thanks in part to vaccination requirements, that number has been reduced to 67 million.",en,[],[],[],9,117,635,[],[],https://twitter.com/WhiteHouse/status/1446130166846029825,False,,0,,,,,,,,[],,,,
1446130165252116490,1446130161867440128,2021-10-07 11:07:53 EDT,2021-10-07,11:07:53,-0400,1323730225067339784,whitehouse,The White House,,Vaccination requirements have already helped cut the rate of unvaccinated Americans by one-third.,en,[],[],[],8,102,638,[],[],https://twitter.com/WhiteHouse/status/1446130165252116490,False,,0,,,,,,,,[],,,,
1446130163385659398,1446130161867440128,2021-10-07 11:07:53 EDT,2021-10-07,11:07:53,-0400,1323730225067339784,whitehouse,The White House,,It is clear that vaccination requirements result in more people vaccinated and save lives.    Vaccination requirements have increased vaccination rates by 20+ percentage points to over 90% in many organizations.,en,[],[],[],11,101,606,[],[],https://twitter.com/WhiteHouse/status/1446130163385659398,False,,0,,,,,,,,[],,,,
1446130161867440128,1446130161867440128,2021-10-07 11:07:53 EDT,2021-10-07,11:07:53,-0400,1323730225067339784,whitehouse,The White House,,"In the fight against COVID-19, the strain on our hospital systems, our economy, and the risk to our children is too great not to use every tool available.    A new White House report explores how vaccination requirements save lives and are good for the economy.   THREAD:",en,[],[],[],184,593,3296,[],[],https://twitter.com/WhiteHouse/status/1446130161867440128,False,,0,,,,,,,,[],,,,
1446102432401051649,1446102432401051649,2021-10-07 09:17:41 EDT,2021-10-07,09:17:41,-0400,1323730225067339784,whitehouse,The White House,,It's time to rebuild our economy so it works for the middle class — and it’s time for the wealthy to pay their fair share. The Build Back Better Agenda will get it done.,en,[],[],[],495,1229,7243,[],[],https://twitter.com/WhiteHouse/status/1446102432401051649,False,,0,,,,,,,,[],,,,
1448784361764106245,1448784361764106245,2021-10-14 18:54:43 EDT,2021-10-14,18:54:43,-0400,17138582,cbcnewsbc,CBC British Columbia,,BREAKING: Health officials in B.C. have introduced more restrictions for the northern part of the province in an attempt to reduce the spread of COVID-19.   https://t.co/2XQJzgOb86,en,[],['https://buff.ly/3j5Qlr1'],[],1,1,2,[],[],https://twitter.com/cbcnewsbc/status/1448784361764106245,False,,0,,,,,,,,[],,,,
1448781492889571333,1448773870136094724,2021-10-14 18:43:19 EDT,2021-10-14,18:43:19,-0400,17138582,cbcnewsbc,CBC British Columbia,,Henry - “These measures are to stop transmission and save lives. We are talking about our children who are too young yet to be protected and people whose immune systems are compromised.”,en,[],[],[],1,0,3,[],[],https://twitter.com/cbcnewsbc/status/1448781492889571333,False,,0,,,,,,,,[],,,,
1448781163196264453,1448773870136094724,2021-10-14 18:42:01 EDT,2021-10-14,18:42:01,-0400,17138582,cbcnewsbc,CBC British Columbia,,Henry says they are strongly advising people who live in northern B.C. to remain within their communities.,en,[],[],[],0,0,1,[],[],https://twitter.com/cbcnewsbc/status/1448781163196264453,False,,0,,,,,,,,[],,,,
